-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,216,217,614,614,614,-1,614,614,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,248,249,292,295,292,213,513,291,210,-1,-1,-1,-1,-1,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,280,281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,312,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,279,-1,-1,-1,-1,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,-1,213,-1,-1,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,310,311,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,-1,278,279,-1,512,134,513,102,291,291,293,512,514,295,293,102,134,512,296,134,-1,-1,271,-1,-1,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,310,311,-1,291,210,176,177,210,-1,-1,-1,-1,210,336,-1,173,174,175,295,-1,-1,271,-1,-1,248,249,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,216,217,-1,-1,-1,271,-1,-1,-1,-1,295,210,224,-1,-1,210,210,-1,336,196,210,-1,280,281,196,512,-1,-1,302,303,305,210,303,303,303,272,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,248,249,-1,-1,-1,271,-1,216,217,-1,292,196,167,170,-1,-1,-1,-1,-1,333,210,-1,312,313,212,292,-1,-1,-1,-1,-1,-1,-1,199,-1,271,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,248,249,-1,512,170,-1,-1,-1,210,167,210,-1,-1,-1,-1,-1,170,-1,513,-1,-1,-1,216,217,-1,-1,-1,-1,271,-1,-1,210,-1,-1,-1
-1,-1,-1,-1,-1,-1,183,-1,-1,-1,-1,271,-1,-1,-1,-1,291,332,-1,370,-1,-1,336,-1,-1,-1,225,432,433,465,-1,514,-1,-1,-1,248,249,196,-1,224,-1,271,-1,-1,278,279,-1,-1
-1,-1,-1,-1,-1,-1,247,-1,-1,-1,-1,271,-1,-1,-1,-1,211,210,-1,-1,-1,-1,-1,-1,-1,210,213,496,167,497,-1,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,213,310,311,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,183,-1,-1,271,-1,-1,-1,-1,512,-1,280,281,465,433,465,-1,-1,-1,-1,-1,-1,210,-1,292,-1,-1,-1,-1,-1,-1,183,-1,-1,271,-1,-1,-1,-1,-1,-1
-1,-1,-1,244,245,-1,-1,-1,247,-1,-1,306,-1,-1,183,-1,292,-1,312,313,497,210,497,371,-1,-1,-1,-1,-1,-1,-1,296,-1,-1,246,244,-1,-1,247,-1,-1,271,-1,276,277,-1,-1,-1
-1,-1,-1,-1,-1,614,-1,-1,614,-1,-1,210,-1,-1,215,-1,291,-1,-1,-1,-1,-1,-1,370,-1,-1,331,370,-1,210,-1,513,-1,-1,-1,-1,-1,-1,-1,-1,-1,302,305,308,309,303,303,303
-1,-1,-1,-1,-1,291,513,513,296,-1,-1,-1,-1,183,247,-1,295,314,315,371,-1,-1,-1,-1,-1,-1,278,279,210,-1,-1,291,-1,-1,244,212,512,291,291,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,134,512,295,513,291,-1,196,271,-1,247,-1,-1,134,-1,210,214,210,-1,-1,-1,-1,370,310,311,-1,-1,-1,291,-1,216,217,295,513,512,293,-1,244,245,-1,-1,-1,-1,-1,-1
-1,-1,-1,196,134,292,264,261,292,-1,-1,271,-1,-1,-1,-1,232,-1,214,210,-1,-1,-1,-1,196,-1,210,212,-1,-1,212,295,-1,248,249,296,265,261,265,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,364,364,364,365,364,-1,-1,271,-1,-1,-1,-1,233,-1,-1,336,370,-1,-1,-1,-1,-1,170,-1,-1,210,-1,292,-1,-1,-1,-1,-1,-1,-1,-1,280,281,314,315,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,210,-1,-1,-1,-1,271,-1,-1,-1,-1,195,-1,210,370,210,-1,170,-1,-1,-1,-1,-1,-1,-1,224,212,183,-1,-1,-1,-1,-1,196,-1,312,313,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,199,-1,-1,514,512,292,512,295,512,212,614,-1,-1,314,315,295,293,512,296,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
303,303,303,303,305,210,303,303,305,303,303,304,-1,-1,196,314,315,-1,-1,-1,-1,-1,-1,647,-1,-1,647,-1,-1,-1,-1,-1,247,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,217,-1,160,245,-1,-1,-1,244,-1,-1,216,217,-1,-1,-1,196,-1,-1,-1,-1,-1,-1,338,274,274,274,274,274
-1,-1,-1,-1,-1,210,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,248,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,248,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,273,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,217,-1,273,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,280,281,-1,-1,-1,-1,248,249,246,280,281,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,244,-1,-1,-1,0,-1,280,281,216,217,248,249,-1,273,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,278,279,312,313,213,212,-1,-1,-1,-1,-1,312,313,-1,291,293,514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,312,313,248,249,-1,-1,-1,273,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,310,311,-1,210,278,279,-1,-1,-1,-1,-1,-1,-1,-1,513,264,296,291,-1,-1,-1,349,350,351,349,350,351,343,344,345,-1,-1,-1,-1,-1,-1,273,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,314,315,310,311,-1,-1,-1,-1,-1,-1,210,212,293,513,260,295,332,338,274,381,382,383,381,382,383,375,376,377,274,274,274,274,274,274,337,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,210,-1,-1,-1,-1,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,-1,211,-1,273,-1,-1,-1,-1,-1,196,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,217,-1,215,-1,-1,213,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,-1,245,196,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,248,249,-1,247,-1,-1,-1,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,217,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,-1,-1,273,-1,-1,-1,-1,-1,-1,212,-1,513,291,513,513,293,513,-1,296,248,249,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,273,-1,-1,-1,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
